filename,width,height,class,xmin,xmax,ymin,ymax
201807011403_056,25,45,Sailboat,474,499,229,274
201807011403_057,42,63,Sailboat,520,562,216,279
201807011403_058,39,59,Sailboat,474,513,219,278
201807011403_059,30,65,Sailboat,421,451,210,275
201807011403_060,35,74,Sailboat,469,504,204,278
201807011403_061,42,88,Sailboat,445,487,192,280
201807011403_062,31,73,Sailboat,404,435,211,284
201807011403_063,40,94,Sailboat,415,455,194,288
201807011403_064,37,87,Sailboat,316,353,203,290
201807011403_065,107,125,Sailboat,251,358,175,300
201807011403_066,52,184,Sailboat,0,52,160,344
201807011403_056,31,76,Sailboat,442,473,200,276
201807011403_057,60,100,Sailboat,473,533,179,279
201807011403_058,68,114,Sailboat,404,472,169,283
201807011403_059,105,148,Sailboat,282,387,144,292
201807011403_060,114,180,Sailboat,290,404,112,292
201807011403_061,159,252,Sailboat,135,294,54,306
201807011403_062,109,248,Sailboat,7,116,78,326
201807011403_061,39,130,Sailboat,296,335,164,294
201807011403_062,87,222,Sailboat,121,208,89,311
201807011403_056,33,76,Sailboat,410,443,204,280
201807011403_057,43,100,Sailboat,433,476,187,287
201807011403_058,59,110,Sailboat,320,379,180,290
201807011403_059,71,133,Sailboat,223,294,166,299
201807011403_060,109,157,Sailboat,185,294,145,302
201807011403_061,93,70,Sailboat,0,93,260,330
201807011403_056,35,77,Sailboat,374,409,205,282
201807011403_057,41,93,Sailboat,394,435,191,284
201807011403_058,89,115,Sailboat,231,320,180,295
201807011403_059,95,163,Sailboat,142,237,143,306
201807011403_060,82,166,Sailboat,151,233,143,309
201807011403_059,94,213,Sailboat,42,136,105,318
201807011403_060,93,230,Sailboat,36,129,95,325
201807011403_064,116,294,Sailboat,64,180,36,330
201807011403_065,124,350,Sailboat,9,133,8,358
201807011403_061,38,138,Sailboat,341,379,154,292
201807011403_062,104,189,Sailboat,208,312,115,304
201807011403_061,35,94,Sailboat,404,439,192,286
201807011403_062,100,120,Sailboat,314,414,172,292
201807011403_063,84,169,Sailboat,231,315,136,305
201807011403_052,25,6,Ferry,533,558,258,264
201807011403_053,22,9,Ferry,565,587,256,265
201807011403_054,24,10,Ferry,566,590,257,267
201807011403_055,34,9,Ferry,619,653,257,266
201807011403_056,40,12,Ferry,530,570,258,270
201807011403_053,17,26,Miscboat,627,644,242,268
201807011403_054,20,32,Miscboat,631,651,239,271
201807011403_055,28,27,Miscboat,719,747,248,275
201807011403_056,34,33,Miscboat,703,737,246,279
201807011403_057,50,46,Miscboat,801,851,244,290
201807011403_058,79,61,Miscboat,827,906,243,304
201807011403_059,147,122,Miscboat,885,1032,209,331
201807011403_060,115,123,Miscboat,1166,1281,283,406
201807011403_055,26,40,Sailboat,682,708,234,274
201807011403_056,20,58,Sailboat,660,680,218,276
201807011403_057,14,119,Sailboat,746,760,178,297
201807011403_058,14,113,Sailboat,734,748,183,296
201807011403_059,14,109,Sailboat,719,733,181,290
201807011403_060,32,150,Sailboat,821,853,149,299
201807011403_058,18,16,Motorboat,745,763,268,284
201807011403_059,24,26,Motorboat,736,760,270,296
201807011403_060,36,30,Motorboat,855,891,274,304
201807011403_061,77,53,Motorboat,945,1022,279,332
201807011403_056,15,74,Sailboat,644,659,199,273
201807011403_057,21,100,Sailboat,717,738,175,275
201807011403_058,20,93,Sailboat,697,717,179,272
201807011403_059,22,123,Sailboat,667,689,156,279
201807011403_060,29,144,Sailboat,754,783,139,283
201807011403_061,30,177,Sailboat,784,814,111,288
201807011403_059,18,108,Sailboat,695,713,177,285
201807011403_060,23,136,Sailboat,792,815,153,289
201807011403_061,48,185,Sailboat,836,884,113,298
201807011403_062,68,48,Passengership,776,844,237,285
201807011403_063,88,128,Passengership,868,956,173,301
201807011403_064,168,92,Passengership,928,1096,229,321
201807011403_061,46,202,Sailboat,889,935,112,314
201807011403_062,104,345,Sailboat,974,1078,6,351
201807011403_063,86,330,Sailboat,955,1041,1,331
201807011403_058,13,7,Miscboat,541,554,260,267
201807011403_059,14,8,Miscboat,497,511,257,265
201807011403_060,15,9,Miscboat,565,580,259,268
201807011403_061,16,12,Miscboat,567,583,253,265
201807011403_062,28,39,Passengership,750,778,241,280
201807011403_063,42,40,Passengership,817,859,245,285
201807011403_064,58,53,Passengership,829,887,237,290
201807011403_065,259,89,Ferry,893,1152,238,327
201807011403_066,62,48,Miscboat,982,1044,252,300
201807011403_063,124,34,Ferry,527,651,253,287
201807011403_064,75,75,Ferry,642,717,224,299
201807011403_066,121,121,Passengership,1159,1280,221,342
201807011403_062,101,25,Ferry,442,543,254,279
201807011403_064,171,38,Ferry,591,762,258,296
201807011403_063,42,24,Miscboat,469,511,253,277
201807011403_064,52,29,Miscboat,391,443,253,282
201807011403_065,76,38,Miscboat,411,487,251,289
201807011403_066,125,62,Miscboat,221,346,245,307
201807011403_067,154,118,Miscboat,11,165,243,361
201807011403_066,39,39,Miscboat,940,979,255,294
201807011403_067,66,53,Miscboat,1141,1207,261,314
201807011403_067,19,16,Miscboat,661,680,255,271
201807011403_068,25,16,Miscboat,482,507,260,276
201807011403_066,26,20,Miscboat,865,891,260,280
201807011403_067,41,28,Miscboat,990,1031,259,287
201807011403_068,67,32,Miscboat,962,1029,267,299
201807011403_066,25,24,Miscboat,892,917,258,282
201807011403_067,28,24,Miscboat,1043,1071,267,291
201807011403_068,62,57,Miscboat,1072,1134,261,318
201807011403_064,21,19,Passengership,544,565,251,270
201807011403_065,23,21,Passengership,619,642,249,270
201807011403_066,25,23,Passengership,548,573,246,269
201807011403_067,35,30,Passengership,595,630,247,277
201807011403_068,60,52,Passengership,376,436,232,284
201807011403_058,17,23,Passengership,522,539,245,268
201807011403_059,19,25,Passengership,476,495,241,266
201807011403_060,22,30,Passengership,542,564,239,269
201807011403_061,21,16,Passengership,539,560,251,267
201807011403_062,22,17,Passengership,506,528,249,266
201807011403_063,23,18,Passengership,542,565,246,264
201807011403_064,31,26,Passengership,494,525,247,273
201807011403_065,34,41,Passengership,557,591,231,272
201807011403_066,54,60,Passengership,463,517,222,282
201807011403_067,86,49,Passengership,452,538,240,289
201807011403_068,155,138,Passengership,104,259,179,317
201807011403_050,16,10,Boat,648,664,263,273
201807011403_051,11,5,Boat,619,630,269,274
201807011403_052,9,6,Boat,587,596,268,274
201807011403_053,11,8,Boat,607,618,270,278
201807011403_054,14,8,Boat,585,599,270,278
201807011403_055,14,9,Boat,659,673,270,279
201807011403_056,15,10,Boat,623,638,274,284
201807011403_057,16,11,Boat,667,683,273,284
201807011403_058,17,12,Boat,649,666,276,288
201807011403_059,13,10,Boat,594,607,279,289
201807011403_060,21,15,Boat,683,704,276,291
201807011403_061,20,16,Boat,698,718,276,292
201807011403_062,25,19,Boat,640,665,279,298
201807011403_063,31,23,Boat,682,713,286,309
201807011403_064,35,26,Boat,611,646,295,321
201807011403_065,44,31,Boat,659,703,298,329
201807011403_066,51,35,Boat,682,733,302,337
201807011403_067,53,41,Boat,958,1011,314,355
201807011403_068,77,54,Boat,1023,1100,326,380
201807011403_013,19,7,Boat,767,786,255,262
201807011403_023,31,31,Militaryship,16,47,247,278
201807011403_023,32,25,Miscboat,52,84,254,279
201807011403_029,28,13,Miscboat,559,587,261,274
201807011403_040,54,70,Miscboat,1,55,254,324
201807011403_049,25,17,Boat,485,510,259,276
201807011403_052,124,66,Ferry,121,245,273,339
201807011403_052,144,65,Passengership,7,151,271,336
201807011403_058,87,27,Motorboat,192,279,273,300
201807011403_062,98,81,Motorboat,1110,1208,298,379
201807011403_068,36,17,Passengership,520,556,256,273
201807011403_023,21,28,Sailboat,999,1020,242,270
201807011403_025,26,56,Sailboat,1023,1049,220,276
201807011403_044,21,59,Sailboat,526,547,206,265
201807011403_063,100,256,Sailboat,130,230,62,318
201807011403_064,66,303,Sailboat,1,67,34,337
201807011403_062,53,269,Sailboat,830,883,30,299
201807011403_066,97,81,Passengership,1061,1158,238,319
201807011403_006,27,12,Boat,1109,1136,276,288
201807011403_007,35,11,Boat,89,124,274,285
201807011403_022,11,11,Boat,409,420,262,273
201807011403_058,24,75,Sailboat,729,753,208,283
201807011403_061,50,45,Boat,1059,1109,313,358
201807011403_042,35,59,Militaryship,347,382,231,290
201807011403_006,8,19,Seamark,753,761,259,278
201807011403_015,7,13,Seamark,428,435,257,270
201807011403_018,8,23,Seamark,29,37,266,289
201807011403_021,7,20,Seamark,219,226,262,282
201807011403_054,28,12,Boat,277,305,279,291
201807011403_060,19,8,Boat,800,819,290,298
201807011403_027,12,17,Seamark,843,855,265,282
201807011403_032,8,25,Seamark,1223,1231,282,307
201807011403_039,5,8,Miscellaneous,823,828,365,373
201807011403_039,5,7,Miscellaneous,624,629,347,354
201807011403_039,7,5,Miscellaneous,403,410,337,342
201807011403_039,6,4,Miscellaneous,568,574,350,354
201807011433_000,139,63,Passengership,141,280,247,310
201807011433_001,74,170,Passengership,-5,69,170,340
201807011433_000,26,19,Miscboat,431,457,261,280
201807011433_001,39,23,Miscboat,365,404,264,287
201807011433_002,72,31,Miscboat,68,140,275,306
201807011433_000,53,24,Passengership,479,532,253,277
201807011433_001,68,48,Passengership,434,502,235,283
201807011433_002,106,57,Passengership,213,319,236,293
201807011433_002,32,46,Motorboat,926,958,257,303
201807011433_003,160,83,Motorboat,1084,1244,279,362
201807011433_001,31,25,Miscboat,502,533,252,277
201807011433_002,50,32,Miscboat,324,374,251,283
201807011433_003,91,37,Miscboat,29,120,266,303
201807011433_001,23,17,Miscboat,532,555,258,275
201807011433_002,29,24,Miscboat,379,408,259,283
201807011433_003,51,29,Miscboat,137,188,268,297
201807011433_000,33,15,Miscboat,633,666,256,271
201807011433_001,36,16,Miscboat,622,658,255,271
201807011433_002,41,20,Miscboat,503,544,255,275
201807011433_003,35,21,Miscboat,346,381,258,279
201807011433_005,100,48,Miscboat,888,988,269,317
201807011433_006,76,69,Miscboat,1205,1281,297,366
201807011433_005,86,31,Miscboat,221,307,254,285
201807011433_006,173,63,Miscboat,151,324,255,318
201807011433_007,22,25,Miscboat,169,191,256,281
201807011433_008,42,27,Miscboat,247,289,258,285
201807011433_007,16,17,Miscboat,218,234,258,275
201807011433_008,37,20,Miscboat,327,364,255,275
201807011433_009,48,20,Miscboat,288,336,265,285
201807011433_005,71,35,Passengership,483,554,243,278
201807011433_006,77,37,Passengership,593,670,252,289
201807011433_007,115,119,Passengership,665,780,188,307
201807011433_008,280,147,Passengership,968,1248,214,361
201807011433_007,31,23,Miscboat,128,159,263,286
201807011433_008,47,29,Miscboat,180,227,262,291
201807011433_005,38,26,Passengership,394,432,244,270
201807011433_006,29,26,Passengership,499,528,249,275
201807011433_007,39,39,Passengership,565,604,239,278
201807011433_008,57,36,Passengership,780,837,252,288
201807011433_009,84,56,Passengership,955,1039,254,310
201807011433_007,30,25,Miscboat,234,264,248,273
201807011433_008,43,23,Miscboat,367,410,253,276
201807011433_009,49,26,Miscboat,351,400,257,283
201807011433_010,116,63,Miscboat,117,233,246,309
201807011433_008,34,15,Miscboat,727,761,258,273
201807011433_009,44,21,Miscboat,834,878,258,279
201807011433_010,75,59,Miscboat,899,974,239,298
201807011433_007,12,22,Passengership,264,276,248,270
201807011433_008,29,25,Passengership,401,430,243,268
201807011433_009,43,28,Passengership,402,445,248,276
201807011433_010,92,50,Passengership,234,326,245,295
201807011433_011,106,103,Passengership,9,115,228,331
201807011433_009,30,57,Sailboat,804,834,217,274
201807011433_010,44,90,Sailboat,832,876,195,285
201807011433_011,107,144,Sailboat,981,1088,162,306
201807011433_007,45,15,Ferry,297,342,252,267
201807011433_008,40,23,Passengership,454,494,245,268
201807011433_009,42,24,Passengership,494,536,245,269
201807011433_010,67,37,Passengership,409,476,241,278
201807011433_011,94,50,Passengership,358,452,234,284
201807011433_012,189,65,Passengership,77,266,241,306
201807011433_009,67,20,Ferry,605,672,250,270
201807011433_010,98,26,Ferry,648,746,252,278
201807011433_011,56,107,Sailboat,778,834,169,276
201807011433_012,117,160,Sailboat,770,887,129,289
201807011433_013,181,259,Sailboat,772,953,51,310
201807011433_014,134,43,Motorboat,1011,1145,277,320
201807011433_012,107,35,Motorboat,856,963,271,306
201807011433_013,200,64,Motorboat,953,1153,283,347
201807011433_012,57,124,Sailboat,753,810,160,284
201807011433_013,88,136,Sailboat,697,785,150,286
201807011433_014,122,203,Sailboat,906,1028,100,303
201807011433_015,139,319,Sailboat,1109,1248,26,345
201807011433_011,34,132,Sailboat,484,518,144,276
201807011433_012,49,195,Sailboat,358,407,94,289
201807011433_013,75,253,Sailboat,183,258,49,302
201807011433_014,147,317,Sailboat,77,224,8,325
201807011433_013,30,135,Sailboat,315,345,151,286
201807011433_014,47,185,Sailboat,364,411,109,294
201807011433_015,101,315,Sailboat,110,211,10,325
201807011433_014,26,20,Motorboat,408,434,267,287
201807011433_015,56,28,Motorboat,210,266,283,311
201807011433_012,12,9,Boat,457,469,261,270
201807011433_013,22,16,Boat,360,382,263,279
201807011433_014,32,19,Boat,441,473,262,281
201807011433_015,54,27,Boat,281,335,275,302
201807011433_016,62,35,Boat,57,119,296,331
201807011433_015,156,235,Sailboat,921,1077,75,310
201807011433_016,105,372,Sailboat,1175,1280,0,372
201807011433_014,69,110,Sailboat,827,896,175,285
201807011433_015,142,235,Sailboat,864,1006,72,307
201807011433_008,37,51,Sailboat,644,681,209,260
201807011433_009,43,59,Sailboat,715,758,204,263
201807011433_016,206,352,Sailboat,1034,1240,1,353
201807011433_017,90,312,Sailboat,1164,1254,25,337
201807011433_011,48,119,Sailboat,801,849,165,284
201807011433_013,7,5,Boat,502,509,265,270
201807011433_014,11,10,Boat,625,636,263,273
201807011433_015,21,18,Boat,525,546,274,292
201807011433_012,14,7,Motorboat,468,482,262,269
201807011433_013,15,18,Motorboat,383,398,260,278
201807011433_014,20,31,Motorboat,477,497,249,280
201807011433_015,34,26,Motorboat,344,378,268,294
201807011433_016,62,44,Motorboat,118,180,277,321
201807011433_014,78,160,Sailboat,833,911,121,281
201807011433_015,113,186,Sailboat,830,943,125,311
201807011433_016,109,180,Sailboat,847,956,120,300
201807011433_017,116,193,Sailboat,978,1094,112,305
201807011433_013,21,28,Miscboat,411,432,245,273
201807011433_014,26,30,Miscboat,528,554,242,272
201807011433_015,38,22,Miscboat,434,472,257,279
201807011433_016,53,68,Miscboat,323,376,221,289
201807011433_017,85,65,Miscboat,272,357,236,301
201807011433_018,87,113,Miscboat,-1,86,228,341
201807011433_013,11,7,Boat,575,586,259,266
201807011433_014,12,8,Boat,722,734,257,265
201807011433_015,9,6,Boat,685,694,260,266
201807011433_016,10,7,Boat,662,672,258,265
201807011433_017,11,8,Boat,716,727,257,265
201807011433_018,9,10,Boat,664,673,258,268
201807011433_012,56,69,Sailboat,654,710,190,259
201807011433_013,22,65,Sailboat,622,644,200,265
201807011433_014,49,74,Sailboat,773,822,182,256
201807011433_015,38,89,Sailboat,723,761,178,267
201807011433_016,64,102,Sailboat,691,755,166,268
201807011433_017,30,116,Sailboat,798,828,155,271
201807011433_018,56,155,Sailboat,782,838,127,282
201807011433_019,70,203,Sailboat,735,805,87,290
201807011433_020,88,275,Sailboat,857,945,21,296
201807011433_021,86,332,Sailboat,1179,1265,7,339
201807011433_018,64,107,Sailboat,731,795,153,260
201807011433_019,50,124,Sailboat,661,711,132,256
201807011433_020,78,139,Sailboat,725,803,116,255
201807011433_021,96,172,Sailboat,823,919,88,260
201807011433_022,56,189,Sailboat,873,929,66,255
201807011433_023,137,215,Sailboat,657,794,37,252
201807011433_024,165,258,Sailboat,809,974,3,261
201807011433_025,339,290,Sailboat,791,1130,0,290
201807011433_026,249,342,Sailboat,1024,1273,9,351
201807011433_025,55,73,Militaryship,808,863,203,276
201807011433_026,76,107,Militaryship,921,997,178,285
201807011433_025,85,77,Cruiseship,761,846,190,267
201807011433_026,99,87,Cruiseship,853,952,182,269
201807011433_027,147,113,Cruiseship,759,906,163,276
201807011433_028,256,173,Cruiseship,738,994,115,288
201807011433_029,425,290,Cruiseship,839,1264,46,336
201807011433_030,337,330,Cruiseship,944,1281,49,379
201807011433_027,210,106,Militaryship,884,1094,191,297
201807011433_028,289,280,Militaryship,993,1282,73,353
201807011433_018,23,19,Miscboat,485,508,254,273
201807011433_019,35,29,Miscboat,325,360,253,282
201807011433_020,41,35,Miscboat,298,339,252,287
201807011433_021,91,44,Miscboat,157,248,276,320
201807011433_020,8,6,Motorboat,564,572,261,267
201807011433_021,12,13,Motorboat,612,624,264,277
201807011433_022,26,17,Motorboat,563,589,273,290
201807011433_023,33,24,Miscboat,712,745,261,285
201807011433_024,55,39,Miscboat,834,889,261,300
201807011433_025,126,69,Ferry,986,1112,270,339
201807011433_021,32,20,Miscboat,819,851,252,272
201807011433_022,36,24,Miscboat,849,885,252,276
201807011433_023,41,32,Miscboat,665,706,254,286
201807011433_026,64,46,Miscboat,1032,1096,256,302
201807011433_027,97,83,Miscboat,1184,1281,257,340
201807011433_025,11,7,Boat,721,732,259,266
